id,key,value,type
2637755169,street,North Santa Cruz Avenue,addr
2637755169,housenumber,114,addr
2637755170,name,"Tammy Alexis Miller-Holmgren, Attorney at Law",regular
2637755170,office,law,regular
2637755170,street,North Santa Cruz Avenue,addr
2637755170,housenumber,110,addr
2637755171,name,Tandoori Oven,regular
2637755171,amenity,fast_food,regular
2637755171,cuisine,indian,regular
2637755171,street,North Santa Cruz Avenue,addr
2637755171,housenumber,137,addr
2637755172,name,The Butter Paddle,regular
2637755172,shop,kitchen,regular
2637755172,street,North Santa Cruz Avenue,addr
2637755172,housenumber,33,addr
2637755173,name,The Haute Bride,regular
2637755173,shop,bridal,regular
2637755173,unit,E,addr
2637755173,street,North Santa Cruz Avenue,addr
2637755174,name,The Library,regular
2637755174,shop,clothes,regular
2637755174,street,North Santa Cruz Avenue,addr
2637755174,housenumber,14,addr
2637755175,name,The Luggage Center,regular
2637755175,shop,luggage,regular
2637755175,unit,H,addr
2637755175,street,North Santa Cruz Avenue,addr
2637755175,housenumber,59,addr
2637755177,name,The Maid's Quarters,regular
2637755177,shop,bathroom_furnishing,regular
2637755177,street,North Santa Cruz Avenue,addr
2637755178,name,The Yellow Brick Road,regular
2637755178,shop,jewelry,regular
2637755178,street,North Santa Cruz Avenue,addr
2637755178,housenumber,17,addr
2637755179,name,Time Out,regular
2637755179,shop,clothes,regular
2637755179,street,North Santa Cruz Avenue,addr
2637755179,housenumber,108,addr
2637755180,name,Toss Designs,regular
2637755180,shop,clothes,regular
2637755180,street,North Santa Cruz Avenue,addr
2637755181,name,Tossels of Los Gatos,regular
2637755181,shop,kids,regular
2637755182,name,Travel Advisors of Los Gaos,regular
2637755182,office,travel,regular
2637755182,street,North Santa Cruz Avenue,addr
2637755182,housenumber,56,addr
2637755183,name,US Bank,regular
2637755183,amenity,bank,regular
2637755183,street,North Santa Cruz Avenue,addr
2637755184,name,Valerie Preston Design,regular
2637755184,shop,jewelry,regular
2637755185,name,Vintages,regular
2637755185,shop,gift,regular
2637755185,street,North Santa Cruz Avenue,addr
2637755186,name,Voluptuary,regular
2637755186,shop,clothes,regular
2637755186,street,North Santa Cruz Avenue,addr
2637755186,housenumber,139,addr
2637755187,name,WMDB Inc,regular
2637755187,office,yes,regular
2637755187,unit,N,addr
2637755187,street,North Santa Cruz Avenue,addr
2637755187,housenumber,59,addr
2637755189,name,Wells Fargo,regular
2637755189,amenity,bank,regular
2637755189,street,North Santa Cruz Avenue,addr
2637755189,housenumber,150,addr
2637755190,name,Williams Sonoma,regular
2637755190,street,North Santa Cruz Avenue,addr
2637755190,housenumber,122,addr
2637755191,name,Wink and Willow,regular
2637755191,shop,clothes,regular
2637755191,street,North Santa Cruz Avenue,addr
2637755191,housenumber,11,addr
2637755193,unit,B,addr
2637755193,street,North Santa Cruz Avenue,addr
2637755200,amenity,post_box,regular
2637755200,operator,USPS,regular
2637755201,amenity,post_box,regular
2637755201,operator,UPS,regular
2637755202,amenity,post_box,regular
2637755202,operator,FedEx,regular
2637755204,old_name,Design and Interiors of Los Gatos,regular
2637755204,street,North Santa Cruz Avenue,addr
2637755211,natural,tree,regular
2637755212,name,1800 Procolor,regular
2637755212,office,yes,regular
2637755212,unit,B,addr
2637755212,street,North Santa Cruz Avenue,addr
2637755212,housenumber,59,addr
2638887387,name,Sleep Train,regular
2638887387,shop,mattress,regular
2638887879,name,GNC,regular
2638887879,shop,health,regular
2639256492,name,Century Stereo,regular
2639256492,shop,electronics,regular
2640316759,highway,stop,regular
2640316760,highway,stop,regular
2640316761,highway,stop,regular
2640316762,highway,stop,regular
2640316763,highway,stop,regular
2640316764,highway,stop,regular
2640316769,highway,stop,regular
2640316770,highway,stop,regular
2640316771,highway,stop,regular
2640316772,highway,stop,regular
2640316773,highway,stop,regular
2640316774,highway,stop,regular
2640316775,highway,stop,regular
2640316776,highway,stop,regular
2640316777,highway,stop,regular
2640316782,highway,stop,regular
2640316783,highway,stop,regular
2640316784,highway,stop,regular
2640316785,highway,stop,regular
2640316787,highway,stop,regular
2640316788,highway,stop,regular
2640316789,highway,stop,regular
2640316793,highway,stop,regular
2640316795,highway,stop,regular
2640316796,highway,stop,regular
2640316797,highway,stop,regular
2640316798,highway,stop,regular
2640316800,highway,stop,regular
2640316801,highway,stop,regular
2640316802,highway,stop,regular
2640316807,highway,stop,regular
2640316808,highway,traffic_signals,regular
2640316810,highway,stop,regular
2640316811,highway,traffic_signals,regular
2640316812,highway,traffic_signals,regular
2640316814,highway,traffic_signals,regular
2640316816,highway,stop,regular
2640316817,highway,stop,regular
2640316818,highway,stop,regular
2640316819,highway,traffic_signals,regular
2640316820,highway,traffic_signals,regular
2640316820,direction,forward,traffic_signals
2640316821,highway,traffic_signals,regular
2640316821,direction,backward,traffic_signals
2640316822,highway,traffic_signals,regular
2640319852,highway,traffic_signals,regular
2640319858,highway,traffic_signals,regular
2640319862,highway,traffic_signals,regular
2640319865,highway,stop,regular
2640319867,highway,traffic_signals,regular
2640319870,highway,stop,regular
2640319873,highway,stop,regular
2640319876,highway,stop,regular
2640319879,highway,stop,regular
2640319879,maxspeed,25 mph,regular
2640319879,maxspeed,bing,source
2641561345,name,KRTY-FM1,regular
2641561345,note,95.3 MHz,regular
2641561345,man_made,tower,regular
2642831837,atm,yes,regular
2642831837,name,Star One Credit Union,regular
2642831837,amenity,bank,regular
2642831837,website,https://www.starone.org/home/home,regular
2642831837,street,Enterprise Way,addr
2642831837,housenumber,1080,addr
2642849068,highway,stop,regular
2642849069,highway,traffic_signals,regular
2642849069,direction,backward,traffic_signals
2642849071,highway,traffic_signals,regular
2642849072,highway,traffic_signals,regular
2642849072,direction,backward,traffic_signals
2642849073,highway,traffic_signals,regular
2642849073,direction,forward,traffic_signals
2642849074,highway,traffic_signals,regular
2642849076,highway,traffic_signals,regular
2642849078,highway,traffic_signals,regular
2642849078,direction,backward,traffic_signals
2642849080,highway,traffic_signals,regular
2642849080,direction,forward,traffic_signals
2642849083,highway,traffic_signals,regular
2642849086,highway,traffic_signals,regular
2642849088,highway,traffic_signals,regular
2642849088,direction,backward,traffic_signals
2642849093,highway,traffic_signals,regular
2642849094,highway,traffic_signals,regular
2642849094,direction,backward,traffic_signals
2642849095,highway,traffic_signals,regular
2642849096,highway,traffic_signals,regular
2642849096,direction,backward,traffic_signals
2642849097,highway,traffic_signals,regular
2642849097,direction,backward,traffic_signals
2642849101,highway,traffic_signals,regular
2642849103,highway,traffic_signals,regular
2642849105,highway,traffic_signals,regular
2642849105,direction,forward,traffic_signals
2645847934,name,Borregas,regular
2645847934,network,VTA,regular
2645847934,railway,tram_stop,regular
2645847934,wikipedia,en:Borregas (VTA),regular
2645847934,public_transport,stop_position,regular
2645847938,name,Crossman,regular
2645847938,network,VTA,regular
2645847938,wikipedia,en:Crossman (VTA),regular
2645847938,public_transport,stop_position,regular
2645847940,name,Fair Oaks,regular
2645847940,network,VTA,regular
2645847940,railway,tram_stop,regular
2645847940,wikipedia,en:Fair Oaks (VTA),regular
2645847940,public_transport,stop_position,regular
2645847948,name,Reamwood,regular
2645847948,network,VTA,regular
2645847948,railway,tram_stop,regular
2645847948,wikipedia,en:Reamwood (VTA),regular
2645847948,public_transport,stop_position,regular
2645847987,railway,level_crossing,regular
2645847994,railway,level_crossing,regular
2645848011,railway,level_crossing,regular
2645848013,railway,level_crossing,regular
2645848021,railway,crossing,regular
2645848032,railway,crossing,regular
2645848034,railway,crossing,regular
2645848042,railway,level_crossing,regular
2645848046,railway,level_crossing,regular
2645848061,railway,level_crossing,regular
2645848077,railway,level_crossing,regular
2645848086,railway,level_crossing,regular
2645848087,railway,level_crossing,regular
2645848089,railway,level_crossing,regular
2645848091,railway,level_crossing,regular
2645848095,railway,level_crossing,regular
2645848099,railway,level_crossing,regular
2645848108,railway,level_crossing,regular
2645848120,railway,level_crossing,regular
2645848125,railway,level_crossing,regular
2645848126,railway,crossing,regular
2646320634,name,Champion,regular
2646320634,network,VTA,regular
2646320634,railway,tram_stop,regular
2646320634,wikipedia,en:Champion (VTA),regular
2646320634,public_transport,stop_position,regular
2646320637,name,Civic Center (NB),regular
2646320637,network,VTA,regular
2646320637,railway,tram_stop,regular
2646320637,public_transport,stop_position,regular
2646320640,name,Component (NB),regular
2646320640,network,VTA,regular
2646320640,railway,tram_stop,regular
2646320640,alt_name,Component Station,regular
2646320640,public_transport,stop_position,regular
2646320643,name,Gish (NB),regular
2646320643,network,VTA,regular
2646320643,railway,tram_stop,regular
2646320643,public_transport,stop_position,regular
2646320646,name,Japantown/Ayer (NB),regular
2646320646,network,VTA,regular
2646320646,railway,tram_stop,regular
2646320646,public_transport,stop_position,regular
2646320656,name,Lick Mill,regular
2646320656,network,VTA,regular
2646320656,wikipedia,en:Lick Mill (VTA),regular
2646320656,public_transport,stop_position,regular
2646320660,name,Metro/Airport (SB),regular
2646320660,network,VTA,regular
2646320660,railway,tram_stop,regular
2646320660,public_transport,stop_position,regular
2646320664,name,Tasman,regular
2646320664,network,VTA,regular
2646320664,railway,tram_stop,regular
2646320664,wikipedia,en:Tasman (VTA),regular
2646320664,public_transport,stop_position,regular
2646320677,highway,crossing,regular
2646320677,crossing,zebra,regular
2646320679,railway,level_crossing,regular
2646320685,railway,level_crossing,regular
2646320686,railway,level_crossing,regular
2646320687,highway,traffic_signals,regular
2646320688,railway,level_crossing,regular
2646320692,railway,level_crossing,regular
2646320699,railway,level_crossing,regular
2646320710,railway,level_crossing,regular
2646320712,railway,level_crossing,regular
2646320715,railway,level_crossing,regular
2646320720,railway,crossing,regular
2646320721,railway,level_crossing,regular
2646320732,railway,level_crossing,regular
2646320734,highway,traffic_signals,regular
2646320739,railway,level_crossing,regular
2646320745,railway,level_crossing,regular
2646320748,railway,level_crossing,regular
2646320751,railway,level_crossing,regular
2646320752,railway,level_crossing,regular
2646320754,railway,level_crossing,regular
2646320758,railway,level_crossing,regular
2646320779,railway,level_crossing,regular
2646320783,railway,level_crossing,regular
2646320786,railway,level_crossing,regular
2646320789,railway,level_crossing,regular
2646320798,highway,traffic_signals,regular
2646320798,railway,level_crossing,regular
2646320800,highway,traffic_signals,regular
2646320800,railway,level_crossing,regular
2646320806,railway,level_crossing,regular
2646320811,railway,level_crossing,regular
2646320814,railway,level_crossing,regular
2646320819,railway,level_crossing,regular
2646320822,railway,level_crossing,regular
2646320833,railway,level_crossing,regular
2646320834,railway,level_crossing,regular
2646320835,railway,level_crossing,regular
2646320836,railway,level_crossing,regular
2646320837,railway,level_crossing,regular
2646320845,railway,level_crossing,regular
2646320859,railway,level_crossing,regular
2646320908,railway,level_crossing,regular
2646320913,railway,level_crossing,regular
2646320934,railway,level_crossing,regular
2646320941,railway,level_crossing,regular
2646320952,railway,level_crossing,regular
2646320963,railway,level_crossing,regular
2646320971,railway,level_crossing,regular
2646320979,railway,level_crossing,regular
2646320980,railway,level_crossing,regular
2646320981,railway,level_crossing,regular
2646320987,railway,level_crossing,regular
2646321037,railway,level_crossing,regular
2646321049,railway,level_crossing,regular
2646321064,railway,level_crossing,regular
2646321082,railway,level_crossing,regular
2646321087,railway,crossing,regular
2646416136,source,photograph,regular
2646416136,housenumber,1062,addr
2646416138,source,photograph,regular
2646416138,housenumber,1064,addr
2646416139,source,photograph,regular
2646416139,housenumber,1066,addr
2646416140,source,photograph,regular
2646416140,housenumber,1072,addr
2646416142,source,photograph,regular
2646416142,housenumber,1074,addr
2646416143,source,photograph,regular
2646416143,housenumber,1076,addr
2646416145,source,photograph,regular
2646416145,housenumber,1078,addr
2646416146,source,photograph,regular
2646416146,street,Santa Ynez Street,addr
2646416146,housenumber,1078,addr
2646416147,source,photograph,regular
2646416147,housenumber,1080,addr
2646416148,source,photograph,regular
2646416148,housenumber,1082,addr
2646416149,source,photograph,regular
2646416149,housenumber,1084,addr
2646423029,source,photograph,regular
2646423029,emergency,fire_hydrant,regular
2646423030,source,photograph,regular
2646423030,emergency,fire_hydrant,regular
2646423031,source,photograph,regular
2646423031,emergency,fire_hydrant,regular
2646423032,source,photograph,regular
2646423032,emergency,fire_hydrant,regular
2646423034,source,photograph,regular
2646423034,maxspeed,25 mph,regular
2646423034,traffic_sign,maxspeed,regular
2646423035,source,photograph,regular
2646423035,emergency,fire_hydrant,regular
2646423036,source,photograph,regular
2646423036,emergency,fire_hydrant,regular
2646423037,source,photograph,regular
2646423037,emergency,fire_hydrant,regular
2646423038,source,photograph,regular
2646423038,emergency,fire_hydrant,regular
2646423041,emergency,fire_hydrant,regular
2646423044,source,photograph,regular
2646423044,emergency,fire_hydrant,regular
2646423045,source,photograph,regular
2646423045,emergency,fire_hydrant,regular
2646423048,source,photograph,regular
2646423048,emergency,fire_hydrant,regular
2646423051,emergency,fire_hydrant,regular
2646423053,maxspeed,25 mph,regular
2646423053,traffic_sign,maxspeed,regular
2646423054,source,photograph,regular
2646423054,emergency,fire_hydrant,regular
2646423055,emergency,fire_hydrant,regular
2650550651,name,Stop sign,regular
2650550651,note,Stop sign on Escalon Avenue,regular
2653315990,leisure,swimming_pool,regular
2654238506,name,India Education Methods,regular
2654238506,phone,+1 408 498 7194,regular
2654238506,website,http://indiaeducationmethods.com,regular
2654238506,city,Sunnyvale,addr
2654238506,street,Sunnyvale-Saratoga Road,addr
2654238506,housenumber,750,addr
2654238512,name,Keypoint Credit Union,regular
2654238512,phone,+1 888 255 3637,regular
2654238512,amenity,bank,regular
2654238512,website,https://www.kpcu.com,regular
2654238512,city,Sunnyvale,addr
2654238512,street,East El Camino Real,addr
2654238512,postcode,94087,addr
2654238512,housenumber,132,addr
2654920989,name,B2 Coffee,regular
2654920989,amenity,cafe,regular
2654920989,cuisine,coffee_shop,regular
2654920989,city,San Jose,addr
2654920989,street,North San Pedro Street,addr
2654920989,postcode,95110,addr
2654920989,internet_access,wlan,regular
2654920989,housenumber,87,addr
2655212506,name,On a Roll,regular
2655212506,amenity,restaurant,regular
2655212506,cuisine,vietnamese,regular
2655212506,city,San Jose,addr
2655212506,street,North San Pedro Street,addr
2655212506,postcode,95110,addr
2655212506,housenumber,87,addr
2655212508,name,7-Eleven,regular
2655212508,shop,convenience,regular
2655212508,city,San Jose,addr
2655212508,street,Williams Road,addr
2655212508,postcode,95117,addr
2655212508,housenumber,3775,addr
2655263941,name,Mitsuwa,regular
2655263941,shop,supermarket,regular
2655263941,city,San Jose,addr
2655263941,street,Saratoga Avenue,addr
2655263941,postcode,95129,addr
2655263941,housenumber,675,addr
2655263954,name,Stawberry Park Shell,regular
2655263954,amenity,fuel,regular
2655263954,operator,Shell,regular
2655263954,city,San Jose,addr
2655263954,street,Saratoga Avenue,addr
2655263954,postcode,95129,addr
2655263954,housenumber,605,addr
2655263982,highway,bus_stop,regular
2655263983,name,GameStop,regular
2655263983,shop,electronics,regular
2655263983,city,San Jose,addr
2655263983,street,Stevens Creek Boulevard,addr
2655263983,postcode,95117,addr
2655263983,housenumber,3580,addr
2655263984,highway,bus_stop,regular
2655389816,name,Applebee's,regular
2655389816,amenity,restaurant,regular
2655389816,cuisine,american,regular
2655389816,city,San Jose,addr
2655389816,street,Saratoga Avenue,addr
2655389816,postcode,95129,addr
2655389816,housenumber,555,addr
2655389863,name,Valero,regular
2655389863,amenity,fuel,regular
2655389863,operator,Valero,regular
2655389863,city,San Jose,addr
2655389863,street,Saratoga Avenue,addr
2655389863,postcode,95129,addr
2655389863,housenumber,601,addr
2655389913,name,76,regular
2655389913,amenity,fuel,regular
2655389913,operator,76,regular
2655389913,city,San Jose,addr
2655389913,street,Saratoga Avenue,addr
2655389913,postcode,95117,addr
2655389913,housenumber,590,addr
2655456737,name,Boynton High School,regular
2655456737,amenity,school,regular
2655456737,city,Campbell,addr
2655456737,street,Boynton Avenue,addr
2655456737,postcode,95008,addr
2655456737,housenumber,901,addr
2656410910,source,bing;survey,regular
2656410910,street,Conway Road,addr
2656410910,housenumber,687,addr
2656685526,name,Dr. Holbert Optometrist,regular
2656685526,shop,optician,regular
2656685526,phone,+1 408 245 5722,regular
2656685526,website,http://holbert.com,regular
2656685526,city,Sunnyvale,addr
2656685526,street,West El Camino Real,addr
2656685526,postcode,94087,addr
2656685526,housenumber,320,addr
2656685533,name,Game Stop,regular
2656685533,shop,video_games,regular
2656685533,phone,+1 408 735 1619,regular
2656685533,website,http://www.gamestop.com,regular
2656685533,city,Sunnyvale,addr
2656685533,street,West El Camino Real,addr
2656685533,postcode,94087,addr
2656685533,housenumber,322,addr
2656685538,name,SmashBurger,regular
2656685538,amenity,restaurant,regular
2656685538,cuisine,burger,regular
2656685538,website,http://smashburger.com,regular
2656685538,city,Sunnyvale,addr
2656685538,street,West El Camino Real,addr
2656685538,postcode,94087,addr
2656685538,housenumber,328,addr
2656685545,male,yes,regular
2656685545,name,Sport Clips,regular
2656685545,shop,hairdresser,regular
2656685545,phone,+1 408 685 2072,regular
2656685545,female,no,regular
2656685545,website,http://haircutmensunnyvaleca.com,regular
2656685545,city,Sunnyvale,addr
2656685545,street,West El Camino Real,addr
2656685545,postcode,94087,addr
2656685545,housenumber,330,addr
2657032546,highway,stop,regular
2657032553,highway,traffic_signals,regular
2657032556,highway,traffic_signals,regular
2657032556,direction,forward,traffic_signals
2657032558,highway,traffic_signals,regular
2657032558,direction,backward,traffic_signals
2657032561,highway,traffic_signals,regular
2657042841,name,Roundtable pizza,regular
2657042841,stars,4,regular
2657042841,amenity,restaurant,regular
2657042841,cuisine,pizza,regular
2657042841,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
2657042841,fee,no,internet_access
2657050038,highway,traffic_signals,regular
2657050038,direction,forward,traffic_signals
2657050041,highway,traffic_signals,regular
2657050042,highway,traffic_signals,regular
2657050045,highway,traffic_signals,regular
2657050045,direction,backward,traffic_signals
2657050054,source,bing;survey,regular
2657050054,highway,stop,regular
2657060996,name,7-Eleven,regular
2657079483,highway,stop,regular
2657079502,highway,stop,regular
2657349975,name,Malwarebytes,regular
2657349975,office,company,regular
2657349975,website,https://www.malwarebytes.org/,regular
2657349975,city,San Jose,addr
2657349975,street,Almaden Boulevard,addr
2657349975,postcode,CA 95,addr
2657349975,bitcoin,yes,payment
2657349975,housenumber,10,addr
2657951004,source,bing;survey,regular
2657951004,street,Oxbow Court,addr
2657951004,housenumber,1301,addr
2657951005,source,bing;survey,regular
2657951005,street,Oxbow Court,addr
2657951005,housenumber,1302,addr
2657951006,source,bing;survey,regular
2657951006,street,Oxbow Court,addr
2657951006,housenumber,1303,addr
2657951007,source,bing;survey,regular
2657951007,street,Oxbow Court,addr
2657951007,housenumber,1304,addr
2657951008,source,bing;survey,regular
2657951008,street,Oxbow Court,addr
2657951008,housenumber,1307,addr
2657951009,source,bing;survey,regular
2657951009,street,Oxbow Court,addr
2657951009,housenumber,1308,addr
2657951010,source,bing;survey,regular
2657951010,street,Oxbow Court,addr
2657951010,housenumber,1309,addr
2657951011,source,bing;survey,regular
2657951011,street,Oxbow Court,addr
2657951011,housenumber,1310,addr
2657951012,source,bing;survey,regular
2657951012,street,Oxbow Court,addr
2657951012,housenumber,1313,addr
2657951013,source,bing;survey,regular
2657951013,street,Oxbow Court,addr
2657951013,housenumber,1314,addr
2657951014,source,bing;survey,regular
2657951014,street,Oxbow Court,addr
2657951014,housenumber,1315,addr
2657951015,source,bing;survey,regular
2657951015,street,Oxbow Court,addr
2657951015,housenumber,1316,addr
2657951016,source,bing;survey,regular
2657951016,street,Oxbow Court,addr
2657951016,housenumber,1320,addr
2657951017,source,bing;survey,regular
2657951017,street,Oxbow Court,addr
2657951017,housenumber,1322,addr
2657951074,highway,stop,regular
2657951074,direction,backward,regular
2658424321,name,Han Kook,regular
2658424321,shop,supermarket,regular
2658424321,source,photograph,regular
2658424321,street,East El Camino Real,addr
2658424321,housenumber,1092,addr
2658424322,name,India Chaat Cafe,regular
2658424322,source,photograph,regular
2658424322,amenity,restaurant,regular
2658424322,street,East El Camino Real,addr
2658424322,housenumber,1082,addr
2658424324,name,Seema Beauty Salon,regular
2658424324,shop,beauty,regular
2658424324,phone,4082446009,regular
2658424324,source,photograph,regular
2658424324,unit,4,addr
2658424324,street,East El Camino Real,addr
2658424324,housenumber,1082,addr
2658424325,name,Seoul Books & Leeoh Gallery,regular
2658424325,shop,books,regular
2658424325,source,photograph,regular
2658424325,unit,5,addr
2658424325,street,East El Camino Real,addr
2658424325,housenumber,1082,addr
2658424326,name,cocohodo,regular
2658424326,source,photograph,regular
2658424326,amenity,cafe,regular
2658424326,unit,6,addr
2658424326,street,East El Camino Real,addr
2658424326,housenumber,1082,addr
2658481929,name,Elements Therapeutic Massage,regular
2658481929,shop,massage,regular
2658481929,phone,+1 408 737 8587,regular
2658481929,website,http://elementsmassage.com,regular
2658481929,city,Sunnyvale,addr
2658481929,street,West El Camino Real,addr
2658481929,postcode,94087,addr
2658481929,housenumber,308,addr
2658481944,city,Sunnyvale,addr
2658481944,street,West El Camino Real,addr
2658481944,postcode,94087,addr
2658481944,housenumber,312,addr
2658481951,name,NutriShop,regular
2658481951,shop,herbalist,regular
2658481951,phone,+1 408 736 7588,regular
2658481951,website,http://www.nutrishopusa.com,regular
2658481951,city,Sunnyvale,addr
2658481951,street,West El Camino Real,addr
2658481951,postcode,94087,addr
2658481951,housenumber,302,addr
2658481963,name,Sprint,regular
2658481963,shop,mobile_phone,regular
2658481963,brand,Sprint,regular
2658481963,phone,+1 408 992 1020,regular
2658481963,website,http://elementsmassage.com,regular
2658481963,city,Sunnyvale,addr
2658481963,street,West El Camino Real,addr
2658481963,postcode,94087,addr
2658481963,housenumber,310,addr
2658481974,name,Total Woman Gym and Day Spa,regular
2658481974,phone,+1 408 732 6200,regular
2658481974,leisure,fitness_centre,regular
2658481974,website,http://totalwomanspa.com,regular
2658481974,city,Sunnyvale,addr
2658481974,street,West El Camino Real,addr
2658481974,postcode,94087,addr
2658481974,housenumber,304,addr
2660728532,name,BlueKai Inc.,regular
2660728532,office,it,regular
2660728532,website,http://www.bluekai.com,regular
2660728532,city,Cupertino,addr
2660728532,street,Stevens Creek Boulevard,addr
2660728532,postcode,95014,addr
2660728532,housename,Headquarters,addr
2660728532,housenumber,28883,addr
2660730325,name,Panda Express,regular
2660730325,amenity,restaurant,regular
2660730325,cuisine,chinese,regular
2660730325,city,Cupertino,addr
2660730325,street,Stevens Creek Boulevard,addr
2660730325,postcode,95014,addr
2660730325,housenumber,21000,addr
2662202711,name,Bell Tower Bistro & Patisserie,regular
2662202711,phone,(408) 741-1104,regular
2662202711,amenity,restaurant,regular
2662202711,cuisine,"sandwich,_breakfast,_salads, lunch, brunch",regular
2662202711,website,http://www.belltowerbistro.com,regular
2662202711,capacity,100,regular
2662202711,city,Saratoga,addr
2662202711,street,Saratoga Los Gatos Rd,addr
2662202711,postcode,95070,addr
2662202711,opening_hours,7:00 am - 2:30 pm,regular
2662202711,housenumber,20490,addr
2662206565,name,Santorini Wine and Beer Garden,regular
2662206565,phone,(408) 484-4315,regular
2662206565,amenity,restaurant,regular
2662206565,cuisine,"Mediterranean,_wine_tasting, beer tasting, live music",regular
2662206565,website,http://www.santoriniwinebar.com,regular
2662206565,capacity,50,regular
2662206565,city,Saratoga,addr
2662206565,street,Saratoga Los Gatos Rd,addr
2662206565,postcode,95070,addr
2662206565,opening_hours,5:00-10:00 PM,regular
2662206565,housenumber,20490 A,addr
2663431523,name,Ali's Jewelry and Watch Repair,regular
2663431523,shop,jewelry,regular
2663431523,source,photograph,regular
2663431523,street,East El Camino Real,addr
2663431523,housenumber,998,addr
2663431526,name,Alpha Dental Care,regular
2663431526,phone,4087367000,regular
2663431526,source,photograph,regular
2663431526,amenity,dentist,regular
2663431526,unit,1,addr
2663431526,street,East El Camino Real,addr
2663431526,housenumber,1024,addr
2663431533,name,Apna Bazaar,regular
2663431533,shop,grocery,regular
2663431533,source,photograph,regular
2663431538,name,Arrayit,regular
2663431538,office,yes,regular
2663431538,source,photograph,regular
2663431538,street,Thompson Place,addr
2663431538,housenumber,927,addr
2663431544,name,Athidhi Banquet Hall,regular
2663431544,source,photograph,regular
2663431544,amenity,community_centre,regular
2663431544,street,Old San Francisco Road,addr
2663431544,housenumber,880,addr
2663431550,name,Athidhi Indian Cuisine,regular
2663431550,source,photograph,regular
2663431550,amenity,restaurant,regular
2663431550,cuisine,indian,regular
2663431550,street,Old San Francisco Road,addr
2663431550,housenumber,727,addr
2663431562,name,Audio Video Specialist,regular
2663431562,shop,video,regular
2663431562,source,photograph,regular
2663431562,street,East Fremont Avenue,addr
2663431562,housenumber,926,addr
2663431566,name,Bob's Discount Liquors,regular
2663431566,shop,alcohol,regular
2663431566,source,photograph,regular
2663431566,street,South Wolfe Road,addr
2663431566,housenumber,757,addr
2663431570,name,Boost Up Kids Academy,regular
2663431570,source,photograph,regular
2663431570,amenity,school,regular
2663431586,name,Cleaners,regular
2663431586,shop,dry_cleaning,regular
2663431586,phone,4087378812,regular
2663431586,street,East Evelyn Avenue,addr
2663431586,postcode,94086,addr
2663431586,housenumber,848,addr
2663431592,name,DJ Automotive,regular
2663431592,shop,car_repair,regular
2663431592,source,photograph,regular
2663431592,wheelchair,yes,regular
2663431594,name,Dannicks Auto Care,regular
2663431594,shop,car_repair,regular
2663431594,phone,1 408 732 4222,regular
2663431594,source,photograph,regular
2663431594,street,North Wolfe Road,addr
2663431594,housenumber,135,addr
2663431595,name,Dastgah,regular
2663431595,shop,car_repair,regular
2663431595,phone,1 408 733 8473,regular
2663431595,source,photograph,regular
2663431595,street,North Wolfe Road,addr
2663431595,housenumber,135,addr
2663431596,name,East & West,regular
2663431596,shop,gift,regular
2663431596,source,photograph,regular
2663431596,street,East El Camino Real,addr
2663431596,housenumber,1046,addr
2663431597,name,Famous Food Restaurant,regular
2663431597,source,photograph,regular
2663431597,amenity,restaurant,regular
2663431597,cuisine,chinese,regular
2663431597,street,Old San Francisco Road,addr
2663431597,housenumber,872,addr
2663431598,name,Fitness 19,regular
2663431598,shop,fitness_center,regular
2663431598,source,photograph,regular
2663431598,street,East El Camino Real,addr
2663431598,housenumber,1060,addr
2663431601,name,Foot Spa Body Massage,regular
2663431601,shop,massage,regular
2663431601,source,photograph,regular
2663431601,unit,1,addr
2663431601,street,East El Camino Real,addr
2663431601,housenumber,1082,addr
2663431604,name,GC Acupuncture,regular
2663431604,source,photograph,regular
2663431604,amenity,doctors,regular
2663431604,street,East El Camino Real,addr
2663431604,housenumber,998,addr
2663431604,health_specialty,acupuncture,regular
2663431607,name,Griffin Upholstery,regular
2663431607,shop,car_repair,regular
2663431607,phone,4082491360,regular
2663431607,source,photograph,regular
2663431607,street,East El Camino Real,addr
2663431607,housenumber,1062,addr
2663431611,name,Hair Focus,regular
2663431611,shop,hairdresser,regular
2663431611,phone,4087321475,regular
2663431611,source,photograph,regular
2663431611,street,East El Camino Real,addr
2663431611,housenumber,1026,addr
2663431615,name,Homeopathic Vibes,regular
2663431615,shop,health,regular
2663431615,phone,4087377100,regular
2663431615,source,photograph,regular
2663431615,street,East El Camino Real,addr
2663431615,housenumber,942,addr
2663431619,source,photograph,regular
2663431619,street,South Wolfe Road,addr
2663431619,housenumber,1007,addr
2663431621,source,photograph,regular
2663431621,street,South Wolfe Road,addr
2663431621,housenumber,1009,addr
2663431622,source,photograph,regular
2663431622,amenity,restaurant,regular
2663431622,cuisine,japanese,regular
2663431622,operator,Sawa Sushi,regular
2663431622,street,East El Camino Real,addr
2663431622,housenumber,1042,addr
2663431624,source,photograph,regular
2663431624,amenity,pharmacy,regular
2663431624,unit,2,addr
2663431624,street,East El Camino Real,addr
2663431624,housenumber,1082,addr
2663431628,source,photograph,regular
2663431628,street,Old San Francisco Road,addr
2663431628,housenumber,731,addr
2663431631,source,photograph,regular
2663431631,street,South Wolfe Road,addr
